link,headline,category,short_description,authors,date,text,x,y
https://www.huffingtonpost.com/entry/ohio-innocence-project_us_57d6cd59e4b03d2d459b7619,Record $15 Million Gift Will Help Free Innocent People From Prison,POLITICS,The donation to the Ohio Innocence Project is believed to be the largest donation to any program of its kind.,Ryan J. Reilly,2016-09-13,Record $15 Million Gift Will Help Free Innocent People From Prison The donation to the Ohio Innocence Project is believed to be the largest donation to any program of its kind.,4.4843082,12.649975
https://www.huffingtonpost.com/entry/extreme-weather-photos_us_5bb13fd9e4b09bbe9a5d30b2,Extreme Weather Photos Of The Week,ENVIRONMENT,This week brought several big headlines in extreme weather news: A giant dust cloud from the Sahara Desert crossed the Atlantic,,2013-08-04,Extreme Weather Photos Of The Week This week brought several big headlines in extreme weather news: A giant dust cloud from the Sahara Desert crossed the Atlantic,-17.848928,17.124527
https://www.huffingtonpost.com/entry/venezuela-economic-crisis-musicians_us_586c24e7e4b0d9a5945cf5a4,"As Venezuela’s Economy Collapses, Talent Leaves The Country",THE WORLDPOST,Musicians once considered the voice of resistance find themselves unable to support themselves at home.,"Ali Rodriguez, ContributorFreelance Writer and Editor",2017-01-05,"As Venezuela’s Economy Collapses, Talent Leaves The Country Musicians once considered the voice of resistance find themselves unable to support themselves at home.",2.7293026,19.010714
https://www.huffingtonpost.com/entry/sea-snake-california-el-nino_us_56251c7de4b0bce34701797b,El Niño Brings Extremely Venomous Sea Snakes To California,SCIENCE,The snakes have made themselves at home in the abnormally warm water off the California coast.,Ryan Grenoble,2015-10-19,El Niño Brings Extremely Venomous Sea Snakes To California The snakes have made themselves at home in the abnormally warm water off the California coast.,-15.278245,17.88872
https://www.huffingtonpost.com/entry/cinnamon-apple-raisin-cak_b_12298894.html,Cinnamon Apple Raisin Cake,TASTE,,"Dough Mamma, ContributorPrivate chef, culinary school graduate and second-generation f...",2016-10-02,Cinnamon Apple Raisin Cake ,-29.770662,-9.230722
https://www.huffingtonpost.com/entry/rashard-mendenhall-retire_us_5bb74f1ee4b097869fd4f151,Rashard Mendenhall To Retire After 6 Seasons In NFL,SPORTS,"The 23rd overall pick in the 2008 NFL Draft, Mendenhall spent his first five seasons with the Pittsburgh Steelers. He recorded",,2014-03-09,"Rashard Mendenhall To Retire After 6 Seasons In NFL The 23rd overall pick in the 2008 NFL Draft, Mendenhall spent his first five seasons with the Pittsburgh Steelers. He recorded",23.78669,-1.1684405
https://www.huffingtonpost.com/entry/the-importance-of-parenta_us_5b9d00b9e4b03a1dcc83ad3c,The Importance of Parental Involvement in Schools,PARENTING,"According to a PBS report, close to one million American children drop out of school every year. In light of the staggering rate and our current crisis, it is important parents are involved in their children's education early.","Earl Martin Phalen, Contributor
CEO and Founder, Phalen Leadership Academies and Summer Advant...",2013-04-04,"The Importance of Parental Involvement in Schools According to a PBS report, close to one million American children drop out of school every year. In light of the staggering rate and our current crisis, it is important parents are involved in their children's education early.",-9.907365,-11.137486
https://www.huffingtonpost.com/entry/cassandra-appealed-chemotherapy-remission_n_6828742.html,Connecticut Girl Who Appealed To Stop Chemotherapy In Remission,HEALTHY LIVING,,,2015-03-09,Connecticut Girl Who Appealed To Stop Chemotherapy In Remission ,-5.956868,-8.031452
https://www.huffingtonpost.com/entry/donald-trump-2016-democrats_n_6894956.html,Democrats Endorse Donald Trump In 2016 Presidential Race,POLITICS,,Igor Bobic,2015-03-18,Democrats Endorse Donald Trump In 2016 Presidential Race ,21.34435,15.294628
https://www.huffingtonpost.com/entry/how-to-poach-an-egg_us_5b9ce75be4b03a1dcc82d97c,Cooking For Kitchenphobes: How To Poach An Egg,FOOD & DRINK,"Stop being scared, they're just eggs! We're here to help.",,2013-03-08,"Cooking For Kitchenphobes: How To Poach An Egg Stop being scared, they're just eggs! We're here to help.",-27.96498,-6.2089553
https://www.huffingtonpost.com/entry/the-advice-laura-jane-grace-has-for-trans-youth-coming-out_us_582c7638e4b0aa8910bde202,Laura Jane Grace's Advice For Trans Youth Who Are Coming Out,QUEER VOICES,"""It’s important to not feel like you’re apologizing for anything.""",Kira Brekke,2016-11-20,"Laura Jane Grace's Advice For Trans Youth Who Are Coming Out ""It’s important to not feel like you’re apologizing for anything.""",11.14147,-10.121192
https://www.huffingtonpost.com/entry/fastest-convertible-hennessey-venom-gt-spyder_us_570f3207e4b08a2d32b9135d,Hennessey Venom GT Spyder Becomes World's Fastest Convertible,BUSINESS,It can go from 0 to 60 in less than 2.4 seconds.,Ed Mazza,2016-04-14,Hennessey Venom GT Spyder Becomes World's Fastest Convertible It can go from 0 to 60 in less than 2.4 seconds.,-9.650318,7.228939
https://www.huffingtonpost.com/entry/cities-with-lowest-rent-budget_us_5b9d6c9fe4b03a1dcc87d253,10 Affordable Cities Where Luxury Apartments Are Within Your Reach (PHOTO),HOME & LIVING,"So, are you packing your bags yet? They've done their research and found the cities with the lowest rent that also have the",Shana Ecker,2013-08-09,"10 Affordable Cities Where Luxury Apartments Are Within Your Reach (PHOTO) So, are you packing your bags yet? They've done their research and found the cities with the lowest rent that also have the",-17.121933,10.008165
https://www.huffingtonpost.com/entry/breast-cancer-awareness_us_5b9d8248e4b03a1dcc88e85d,It Is Time to Work Together!,WELLNESS,Only by working together will we ever be able to achieve the overriding goal we all share -- a future without breast cancer!,"Dr. Susan M. Love, Contributor
Chief Visionary Officer, Dr. Susan Love Research Foundation",2013-09-16,It Is Time to Work Together! Only by working together will we ever be able to achieve the overriding goal we all share -- a future without breast cancer!,-6.881183,2.2696679
https://www.huffingtonpost.com/entry/building-a-team-that-scales-with-your-startup_us_595f9525e4b08f5c97d068df,Building A Team That Scales With Your Startup,BUSINESS,"By Ashwini Asokan In the startup deadline world, to think consistently about the nuances of a growing and hardworking team","Young Entrepreneur Council, ContributorInvite-only organization",2017-07-13,"Building A Team That Scales With Your Startup By Ashwini Asokan In the startup deadline world, to think consistently about the nuances of a growing and hardworking team",-10.75953,3.8741772
https://www.huffingtonpost.com/entry/michigan-bans-plastic-bag-bans_us_5866c5c0e4b0d9a5945b6168,Michigan Bans Banning Plastic Bags Because Plastic Bag Bans Are Bad For Business,POLITICS,"Idaho, Arizona and Missouri have also sacked any local attempts to cut plastic pollution.",Chris D'Angelo,2016-12-31,"Michigan Bans Banning Plastic Bags Because Plastic Bag Bans Are Bad For Business Idaho, Arizona and Missouri have also sacked any local attempts to cut plastic pollution.",-3.4449217,19.442108
https://www.huffingtonpost.com/entry/gum-disease-diabetes_us_5b9d35c3e4b03a1dcc8593ab,Research Shows Billions Are Affected by Oral Health Conditions,WELLNESS,"In all areas throughout the world, there is an urgent need for community knowledge and response to oral health conditions, as many of these factors affect an individual's overall health.","Dr. Harold Katz, Contributor
Founder, California Breath Clinics; Inventor, TheraBreath Oral...",2013-06-05,"Research Shows Billions Are Affected by Oral Health Conditions In all areas throughout the world, there is an urgent need for community knowledge and response to oral health conditions, as many of these factors affect an individual's overall health.",-18.45849,-3.8806698
https://www.huffingtonpost.com/entry/lady-gaga-american-horror-story-hotel_us_55a4326ee4b0b8145f736198,Get Your First Glimpse At Lady Gaga In 'American Horror Story: Hotel',ENTERTAINMENT,"Five months after FX first announced Lady Gaga would join the cast of ""American Horror Story: Hotel,"" we finally have our",Stephanie Marcus,2015-07-13,"Get Your First Glimpse At Lady Gaga In 'American Horror Story: Hotel' Five months after FX first announced Lady Gaga would join the cast of ""American Horror Story: Hotel,"" we finally have our",12.132397,-18.628763
https://www.huffingtonpost.com/entry/jay-z-david-letterman-mom-came-out_us_5ac38da1e4b00fa46f86855c,Jay-Z: 'I Cried Because I Was So Happy' For My Mom When She Came Out,QUEER VOICES,"""I was so happy for her that she was free.""",Curtis M. Wong,2018-04-03,"Jay-Z: 'I Cried Because I Was So Happy' For My Mom When She Came Out ""I was so happy for her that she was free.""",10.824393,-12.426246
https://www.huffingtonpost.com/entry/sae-hotline-racism_n_6894926.html,SAE Sets Up Anonymous Hotline To Report Racism By Fraternity Members,COLLEGE,,Tyler Kingkade,2015-03-18,SAE Sets Up Anonymous Hotline To Report Racism By Fraternity Members ,10.902225,5.9642034
https://www.huffingtonpost.com/entry/freezing-meat_us_5b9b7858e4b03a1dcc77df1c,How Long Can You Keep Meat In The Freezer?,FOOD & DRINK,"And yet today, we take our freezers for granted; the funny thing is, we don't even know how to fully take advantage of them","Kitchen Daily, Kitchen Daily",2012-03-22,"How Long Can You Keep Meat In The Freezer? And yet today, we take our freezers for granted; the funny thing is, we don't even know how to fully take advantage of them",-23.569641,-1.830096
https://www.huffingtonpost.com/entry/chris-cox-nra-rnc_us_578ece32e4b0f180da639261,NRA Lobbyist: 'We Are On The Cusp Of Losing This Great American Freedom',POLITICS,"The NRA's Chris Cox raised fears of a gunless America, but Hillary Clinton has never said she'd take away guns.",Janie Velencia,2016-07-20,"NRA Lobbyist: 'We Are On The Cusp Of Losing This Great American Freedom' The NRA's Chris Cox raised fears of a gunless America, but Hillary Clinton has never said she'd take away guns.",9.442182,16.948944
https://www.huffingtonpost.com/entry/fast-food-freedom-best-fo_us_5b9d6435e4b03a1dcc876da1,Fast-Food Freedom: Best Foreign Chains We Want in the U.S.,TRAVEL,"How can America, home of the KFC Double Down, Dunkin' Donuts Glazed Donut Breakfast Sandwich, and Carl's Jr. Pop-Tart Ice Cream Sandwich, not have these amazing foreign fast-food chains within its borders?","SmarterTravel, Contributor
Smartertravel.com",2013-07-30,"Fast-Food Freedom: Best Foreign Chains We Want in the U.S. How can America, home of the KFC Double Down, Dunkin' Donuts Glazed Donut Breakfast Sandwich, and Carl's Jr. Pop-Tart Ice Cream Sandwich, not have these amazing foreign fast-food chains within its borders?",-28.260054,0.48019087
https://www.huffingtonpost.com/entry/marthas-vineyard-shines-illumination-night_us_5b9c229ce4b03a1dcc7c8b4c,Martha's Vineyard Shines On Illumination Night (PHOTOS),TRAVEL,"Since 1869, every year Martha's Vineyard celebrates ""Illumination Night,"" when the community adorns their pastel-painted cottages with Chinese and Japanese lanterns, many of them family heirlooms.","Meg Pier, Contributor
Proprietor, ViewfromthePier.com",2012-08-19,"Martha's Vineyard Shines On Illumination Night (PHOTOS) Since 1869, every year Martha's Vineyard celebrates ""Illumination Night,"" when the community adorns their pastel-painted cottages with Chinese and Japanese lanterns, many of them family heirlooms.",-22.249628,16.350325
https://www.huffingtonpost.com/entry/russia-lawmaker-shot-dead-kiev_us_58d3cb34e4b0b22b0d1a4c1b,Exiled Former Russian Lawmaker Shot Dead In Kiev,THE WORLDPOST,"Former MP Denis Voronenkov was helping the Ukrainian authorities build a treason case against Yanukovich, Ukraine’s pro-Russia former president.",,2017-03-23,"Exiled Former Russian Lawmaker Shot Dead In Kiev Former MP Denis Voronenkov was helping the Ukrainian authorities build a treason case against Yanukovich, Ukraine’s pro-Russia former president.",10.853617,28.229002
https://www.huffingtonpost.com/entry/harry-potter-proposal_us_5b9cfbbee4b03a1dcc83842d,"'Harry Potter' Proposal Features Quidditch Box, Hidden Ring (PHOTOS)",WEDDINGS,"""Jaquie and I have been dating for three years, so I knew that this would be forever. I was excited because I knew she would",Erin Migdol,2013-03-29,"'Harry Potter' Proposal Features Quidditch Box, Hidden Ring (PHOTOS) ""Jaquie and I have been dating for three years, so I knew that this would be forever. I was excited because I knew she would",-1.230413,-21.347925
https://www.huffingtonpost.com/entry/rnc-primary-rules-new-york-times_us_56006683e4b0fde8b0cf59e2,RNC Primary Rules That Haven't Yet Taken Effect Have Failed: Report,POLITICS,A lesson on how to read The New York Times.,Jason Linkins,2015-09-21,RNC Primary Rules That Haven't Yet Taken Effect Have Failed: Report A lesson on how to read The New York Times.,19.246765,15.794703
